Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Banda ancha fija,Dial up,Accesos por cada 100 hogares,Accesos por cada 100 hab
2018,2,Chubut,58935.0,19591.0,1239.0,14070.0,6729.0,98137,2427.0,54.902,16.83
2018,2,Córdoba,345141.0,327636.0,13832.0,16355.0,10109.0,712979,94.0,63.274,19.373
2018,2,Corrientes,56541.0,39715.0,201.0,1468.0,32.0,97946,11.0,33.81,8.903
2018,2,Entre Ríos,104811.0,80376.0,2405.0,12313.0,80.0,199937,48.0,49.203,14.712
2018,2,Formosa,23543.0,7311.0,18.0,13625.0,57.0,44554,0.0,29.434,7.492
2018,2,Jujuy,33571.0,10856.0,23.0,640.0,43.0,45132,1.0,23.432,5.992
2018,2,La Pampa,12416.0,53587.0,8420.0,7011.0,987.0,82177,244.0,71.04,23.407
2018,2,La Rioja,16663.0,34984.0,13.0,253.0,35.0,51931,17.0,50.978,13.571
2018,2,Mendoza,152938.0,36872.0,3084.0,6206.0,1852.0,199468,1484.0,36.973,10.318
2018,2,Misiones,57265.0,47923.0,512.0,391.0,56.0,106147,0.0,31.631,8.616
2018,2,Neuquén,46633.0,52855.0,998.0,12649.0,2713.0,113842,2006.0,60.237,17.932
2018,2,Río Negro,68667.0,32795.0,1252.0,4396.0,5125.0,111176,1059.0,50.148,15.426
2018,2,Salta,78386.0,53478.0,678.0,234.0,1391.0,134166,1.0,39.937,9.673
2018,2,San Juan,54080.0,5068.0,826.0,3079.0,1048.0,63443,658.0,32.947,8.393
2018,2,San Luis,11104.0,7666.0,368.0,16.0,2314.0,21168,300.0,15.15,4.336
2018,2,Santa Cruz,18615.0,4474.0,585.0,6734.0,3997.0,33970,435.0,33.332,9.92
2018,2,Santa Fe,337934.0,304349.0,11354.0,15801.0,15114.0,684243,309.0,62.571,19.676
2018,2,Santiago Del Estero,26074.0,55935.0,23.0,1662.0,81.0,83773,2.0,35.256,8.75
2018,2,Tierra Del Fuego,19372.0,22756.0,531.0,1.0,2047.0,44199,508.0,91.605,27.162
2018,2,Tucumán,160315.0,8965.0,110.0,252.0,315.0,169926,31.0,41.513,10.284
2018,1,Buenos Aires,1452061.0,1793884.0,133928.0,64379.0,31194.0,3464882,10564.0,62.626,20.28
2018,1,Capital Federal,349995.0,968483.0,35535.0,3164.0,9393.0,1359882,6688.0,106.236,44.563
2018,1,Catamarca,27300.0,4415.0,15.0,1.0,2214.0,33934,11.0,32.794,8.342
2018,1,Chaco,54879.0,40157.0,383.0,388.0,1130.0,96925,12.0,30.83,8.24
2018,1,Chubut,56375.0,19591.0,1194.0,14070.0,6729.0,95532,2427.0,53.716,16.466
2018,1,Córdoba,349342.0,326894.0,13178.0,13237.0,11275.0,713825,101.0,63.517,19.447
2018,1,Corrientes,56937.0,35225.0,888.0,1334.0,33.0,94406,11.0,32.663,8.601
2018,1,Entre Ríos,106998.0,75751.0,3789.0,10776.0,80.0,197346,48.0,48.681,14.556
2018,1,Formosa,23556.0,7095.0,17.0,1603.0,57.0,32328,0.0,21.404,5.448
2018,1,Jujuy,33856.0,10456.0,23.0,28.0,43.0,44405,1.0,23.121,5.913
2018,1,La Pampa,10807.0,51389.0,8386.0,10556.0,1926.0,82668,396.0,71.752,23.641
2018,1,La Rioja,16960.0,34984.0,13.0,253.0,35.0,52228,17.0,51.444,13.695
2018,1,Mendoza,152931.0,36872.0,3086.0,6206.0,1852.0,199463,1484.0,37.072,10.346
2018,1,Misiones,56311.0,46880.0,328.0,5.0,56.0,103580,0.0,30.957,8.432
2018,1,Neuquén,46714.0,55072.0,1000.0,12404.0,2713.0,115897,2006.0,61.517,18.313
2018,1,Río Negro,68769.0,31712.0,1251.0,4259.0,5128.0,110057,1062.0,49.817,15.324
2018,1,Salta,79936.0,51534.0,118.0,204.0,1391.0,133182,1.0,39.776,9.634
2018,1,San Juan,54080.0,5068.0,826.0,2246.0,1048.0,62610,658.0,32.609,8.307
2018,1,San Luis,11104.0,7594.0,368.0,16.0,2314.0,21096,300.0,15.149,4.336
2018,1,Santa Cruz,18615.0,4474.0,1799.0,6734.0,2783.0,33970,435.0,33.553,9.985
2018,1,Santa Fe,341997.0,300421.0,10674.0,11636.0,15298.0,679717,309.0,62.282,19.585
2018,1,Santiago Del Estero,26788.0,54594.0,23.0,1432.0,81.0,82916,2.0,34.988,8.684
2018,1,Tierra Del Fuego,19372.0,9663.0,531.0,1.0,2047.0,31106,508.0,65.2,19.332
2018,1,Tucumán,158611.0,8921.0,107.0,368.0,50.0,168026,31.0,41.176,10.2
2017,4,Buenos Aires,1241172.0,1718013.0,131181.0,60082.0,31448.0,3171206,10690.0,57.61,18.615
2017,4,Capital Federal,571363.0,961688.0,36277.0,3119.0,9877.0,1575418,6906.0,122.897,51.617
2017,4,Catamarca,27083.0,263.0,11.0,1.0,2200.0,29548,10.0,28.621,7.281
2017,4,Chaco,55035.0,39690.0,389.0,380.0,1121.0,96603,12.0,30.808,8.235
2017,4,Chubut,56378.0,15097.0,1187.0,14070.0,6708.0,91012,2428.0,51.463,15.776
2017,4,Córdoba,349710.0,324709.0,12778.0,12043.0,10739.0,709874,105.0,63.333,19.391
2017,4,Corrientes,56786.0,34722.0,894.0,1334.0,35.0,93760,11.0,32.515,8.562
2017,4,Entre Ríos,107764.0,73692.0,1894.0,10267.0,86.0,193654,49.0,47.885,14.318
2017,4,Formosa,23410.0,6973.0,19.0,1603.0,51.0,32056,0.0,21.271,5.414
2017,4,Jujuy,33844.0,9626.0,20.0,28.0,34.0,43551,1.0,22.742,5.816
2017,4,La Pampa,10808.0,50495.0,8272.0,10569.0,1927.0,81675,396.0,71.05,23.41
2017,4,La Rioja,16912.0,34984.0,14.0,253.0,31.0,52177,17.0,51.568,13.728
2017,4,Mendoza,152896.0,16114.0,3015.0,6206.0,1920.0,178661,1490.0,33.326,9.3
2017,4,Misiones,56271.0,47470.0,95.0,5.0,54.0,103895,0.0,31.142,8.483
2017,4,Neuquén,46739.0,54119.0,1017.0,12404.0,2692.0,114965,2006.0,61.242,18.231
2017,4,Río Negro,68690.0,30451.0,1250.0,4259.0,5114.0,108702,1062.0,49.376,15.188
2017,4,Salta,80705.0,50446.0,127.0,158.0,1376.0,132811,1.0,39.796,9.639
2017,4,San Juan,54079.0,451.0,812.0,2246.0,1036.0,57965,659.0,30.3,7.719
2017,4,San Luis,11104.0,1119.0,335.0,17.0,2329.0,14604,300.0,10.587,3.03
2017,4,Santa Cruz,18614.0,1668.0,582.0,4638.0,3950.0,29018,434.0,28.912,8.604
2017,4,Santa Fe,341680.0,293831.0,10602.0,10965.0,15382.0,672137,323.0,61.713,19.406
2017,4,Santiago Del Estero,27313.0,40407.0,19.0,1025.0,80.0,68842,2.0,29.126,7.229
2017,4,Tierra Del Fuego,19372.0,6906.0,530.0,1.0,2045.0,28346,508.0,59.894,17.758
2017,4,Tucumán,156583.0,5223.0,105.0,102.0,319.0,162298,34.0,39.897,9.883
2017,3,Buenos Aires,1288025.0,1571180.0,124920.0,35058.0,38777.0,3046758,11202.0,55.629,17.936
2017,3,Capital Federal,583249.0,941092.0,33481.0,2814.0,9723.0,1563289,7070.0,121.858,51.244
2017,3,Catamarca,26873.0,4411.0,12.0,1.0,2181.0,33467,11.0,32.491,8.265
2017,3,Chaco,54888.0,37307.0,456.0,36.0,1072.0,93747,12.0,29.976,8.012
2017,3,Chubut,56359.0,5645.0,1217.0,13503.0,6820.0,81067,2477.0,46.215,14.167
2017,3,Córdoba,344580.0,319360.0,10579.0,7137.0,14988.0,696536,108.0,62.307,19.077
2017,3,Corrientes,56247.0,33993.0,947.0,1334.0,27.0,92536,12.0,32.165,8.47
2017,3,Entre Ríos,107774.0,69596.0,1786.0,6245.0,63.0,185414,50.0,45.958,13.741
2017,3,Formosa,22647.0,6816.0,428.0,2202.0,12.0,32105,0.0,21.35,5.434
2017,3,Jujuy,33796.0,9395.0,20.0,23.0,8.0,43241,1.0,22.645,5.791
2017,3,La Pampa,11378.0,49679.0,5153.0,11536.0,1944.0,79280,410.0,69.14,22.781
2017,3,La Rioja,16638.0,34984.0,14.0,252.0,25.0,51896,17.0,51.465,13.701
2017,3,Mendoza,154036.0,33788.0,2772.0,29.0,1866.0,190958,1533.0,35.705,9.964
2017,3,Misiones,56472.0,43880.0,110.0,5.0,9.0,100476,0.0,30.206,8.228
2017,3,Neuquén,48001.0,52468.0,1044.0,11576.0,2695.0,113755,2029.0,60.83,18.108
2017,3,Río Negro,69301.0,30018.0,1106.0,3054.0,4017.0,106393,1103.0,48.519,14.924
2017,3,Salta,80782.0,50284.0,127.0,158.0,1167.0,132517,1.0,39.84,9.649
2017,3,San Juan,54499.0,5068.0,816.0,1053.0,1013.0,61789,660.0,32.367,8.245
2017,3,San Luis,11407.0,7576.0,347.0,26.0,2363.0,21408,311.0,15.478,4.43
2017,3,Santa Cruz,19220.0,5487.0,1544.0,4552.0,2887.0,33222,468.0,33.292,9.907
2017,3,Santa Fe,322953.0,290655.0,6338.0,4897.0,37499.0,662086,256.0,60.906,19.152
2017,3,Santiago Del Estero,27733.0,54096.0,19.0,911.0,35.0,82792,2.0,35.121,8.717
2017,3,Tierra Del Fuego,21587.0,7012.0,622.0,1.0,2244.0,30883,583.0,65.742,19.493
2017,3,Tucumán,154130.0,6431.0,106.0,40.0,305.0,160979,33.0,39.695,9.833
2017,2,Buenos Aires,1378549.0,1535037.0,119132.0,21555.0,24358.0,3067430,11201.0,56.272,18.104
2017,2,Capital Federal,615262.0,932466.0,38628.0,2819.0,11016.0,1592175,8016.0,124.061,52.237
2017,2,Catamarca,26401.0,255.0,14.0,1.0,34.0,26692,13.0,25.977,6.608
2017,2,Chaco,54449.0,35613.0,458.0,52.0,39.0,90597,14.0,29.046,7.764
2017,2,Chubut,43994.0,1067.0,916.0,13194.0,4804.0,62245,1730.0,35.546,10.897
2017,2,Córdoba,341748.0,303488.0,4451.0,6446.0,1505.0,657505,133.0,58.974,18.057
2017,2,Corrientes,55262.0,33192.0,258.0,1354.0,31.0,90085,12.0,31.386,8.265
2017,2,Entre Ríos,108309.0,67650.0,254.0,6448.0,71.0,182675,57.0,45.389,13.572
2017,2,Formosa,22493.0,6410.0,17.0,1023.0,13.0,29956,0.0,19.965,5.082
2017,2,Jujuy,33742.0,8858.0,22.0,0.0,35.0,42656,1.0,22.403,5.729
2017,2,La Pampa,12754.0,48310.0,5194.0,6253.0,511.0,72573,449.0,63.494,20.921
2017,2,La Rioja,16244.0,0.0,15.0,2.0,28.0,16271,18.0,16.203,4.314
2017,2,Mendoza,153331.0,13030.0,2581.0,27.0,1784.0,169302,1451.0,31.759,8.863
2017,2,Misiones,56752.0,42925.0,103.0,5.0,9.0,99794,0.0,30.089,8.196
2017,2,Neuquén,51794.0,50283.0,1133.0,11545.0,2678.0,115321,2112.0,61.91,18.431
2017,2,Río Negro,67038.0,29147.0,961.0,3213.0,1260.0,100621,998.0,46.021,14.157
2017,2,Salta,80184.0,27280.0,115.0,158.0,804.0,108540,1.0,32.739,7.93
2017,2,San Juan,48670.0,451.0,772.0,1073.0,915.0,51261,620.0,26.965,6.869
2017,2,San Luis,11432.0,1120.0,354.0,26.0,375.0,12992,315.0,9.514,2.723
2017,2,Santa Cruz,15311.0,2722.0,1365.0,4735.0,2255.0,26019,369.0,26.249,7.812
2017,2,Santa Fe,329813.0,228102.0,3234.0,4958.0,1173.0,566918,362.0,52.27,16.437
2017,2,Santiago Del Estero,28337.0,3900.0,19.0,911.0,29.0,33194,2.0,14.119,3.504
2017,2,Tierra Del Fuego,22636.0,6905.0,665.0,1.0,2350.0,31938,619.0,68.463,20.301
2017,2,Tucumán,149013.0,5223.0,116.0,14.0,45.0,154374,37.0,38.186,9.46
2017,1,Buenos Aires,1559178.0,1465817.0,118839.0,21200.0,24342.0,3178174,11202.0,58.574,18.805
2017,1,Capital Federal,428801.0,918328.0,38259.0,2730.0,10928.0,1391030,8016.0,108.369,45.688
2017,1,Catamarca,26020.0,248.0,14.0,1.0,34.0,26304,13.0,25.659,6.527
2017,1,Chaco,54430.0,34277.0,252.0,52.0,39.0,89036,14.0,28.622,7.65
2017,1,Chubut,43994.0,999.0,916.0,13194.0,4793.0,62166,1730.0,35.662,10.933
2017,1,Córdoba,335673.0,293479.0,4871.0,5782.0,1394.0,641066,133.0,57.653,17.652
2017,1,Corrientes,54993.0,31994.0,236.0,1354.0,31.0,88596,12.0,30.941,8.148
2017,1,Entre Ríos,108509.0,65095.0,230.0,6448.0,71.0,180296,57.0,44.907,13.427
2017,1,Formosa,22438.0,6215.0,16.0,1023.0,13.0,29705,0.0,19.842,5.051
2017,1,Jujuy,33869.0,9278.0,22.0,0.0,34.0,43202,1.0,22.757,5.82
2017,1,La Pampa,12754.0,47195.0,5194.0,6253.0,517.0,71458,455.0,62.669,20.649
2017,1,La Rioja,16180.0,0.0,15.0,2.0,28.0,16207,18.0,16.196,4.311
2017,1,Mendoza,153326.0,13030.0,2581.0,27.0,1769.0,169282,1451.0,31.843,8.887
2017,1,Misiones,57363.0,40142.0,101.0,5.0,8.0,97619,0.0,29.522,8.042
2017,1,Neuquén,51771.0,48109.0,1124.0,11665.0,2670.0,113227,2112.0,61.023,18.166
2017,1,Río Negro,67075.0,28785.0,954.0,3213.0,1261.0,100288,1000.0,46.03,14.159
2017,1,Salta,79837.0,26845.0,114.0,158.0,679.0,107632,1.0,32.575,7.89
2017,1,San Juan,48670.0,451.0,772.0,1073.0,907.0,51253,620.0,27.037,6.887
2017,1,San Luis,11432.0,1120.0,354.0,26.0,375.0,12992,315.0,9.546,2.732
2017,1,Santa Cruz,15502.0,2722.0,1272.0,4733.0,2257.0,26116,370.0,26.525,7.894
2017,1,Santa Fe,327458.0,226094.0,3210.0,4948.0,1172.0,562520,362.0,51.97,16.342
2017,1,Santiago Del Estero,29616.0,3900.0,19.0,911.0,29.0,34473,2.0,14.702,3.649
2017,1,Tierra Del Fuego,22636.0,6905.0,665.0,1.0,2350.0,31938,619.0,68.92,20.435
2017,1,Tucumán,147373.0,5223.0,116.0,14.0,45.0,152734,37.0,37.9,9.389
2016,4,Buenos Aires,1563542.0,1414676.0,118747.0,21394.0,24342.0,3131499,11202.0,61.237,18.579
2016,4,Capital Federal,434835.0,914952.0,38161.0,2583.0,10928.0,1393443,8016.0,120.631,45.784
2016,4,Catamarca,26735.0,250.0,14.0,1.0,34.0,27021,13.0,26.544,6.721
2016,4,Chaco,54974.0,33534.0,248.0,52.0,39.0,88833,14.0,28.787,7.653
2016,4,Chubut,43994.0,955.0,916.0,13107.0,4793.0,62035,1730.0,36.073,10.959
2016,4,Córdoba,337368.0,289344.0,3368.0,5686.0,789.0,636422,133.0,57.697,17.571
2016,4,Corrientes,54981.0,31497.0,233.0,1354.0,31.0,88084,12.0,30.981,8.12
2016,4,Entre Ríos,109359.0,64141.0,226.0,6448.0,71.0,180188,57.0,45.208,13.452
2016,4,Formosa,22400.0,6061.0,16.0,1023.0,13.0,29513,0.0,19.848,5.029
2016,4,Jujuy,33838.0,8731.0,22.0,0.0,34.0,42624,1.0,22.651,5.759
2016,4,La Pampa,12754.0,47245.0,5054.0,6253.0,522.0,71368,460.0,63.016,20.671
2016,4,La Rioja,16270.0,0.0,16.0,2.0,28.0,16298,18.0,16.455,4.351
2016,4,Mendoza,153320.0,13030.0,2579.0,27.0,1769.0,169274,1451.0,32.107,8.911
2016,4,Misiones,57983.0,39294.0,100.0,5.0,8.0,97390,0.0,29.72,8.047
2016,4,Neuquén,51742.0,46389.0,1124.0,11910.0,2670.0,111723,2112.0,60.874,17.993
2016,4,Río Negro,67057.0,28474.0,954.0,3274.0,1261.0,100020,1000.0,46.385,14.17
2016,4,Salta,79389.0,26657.0,110.0,158.0,621.0,106934,1.0,32.694,7.865
2016,4,San Juan,48670.0,451.0,772.0,1121.0,907.0,51301,620.0,27.292,6.913
2016,4,San Luis,11432.0,1120.0,354.0,26.0,375.0,12992,315.0,9.641,2.741
2016,4,Santa Cruz,15607.0,2722.0,1055.0,4823.0,2257.0,26094,370.0,27.047,7.941
2016,4,Santa Fe,326721.0,225792.0,3201.0,4946.0,1172.0,561470,362.0,52.191,16.345
2016,4,Santiago Del Estero,30192.0,3900.0,19.0,911.0,29.0,35049,2.0,15.068,3.72
2016,4,Tierra Del Fuego,22636.0,6905.0,665.0,1.0,2350.0,31938,619.0,70.305,20.571
2016,4,Tucumán,146995.0,4482.0,116.0,14.0,45.0,151615,37.0,37.981,9.35
2016,3,Buenos Aires,1574216.0,1355770.0,113463.0,18867.0,24276.0,3075387,11205.0,60.143,18.295
2016,3,Capital Federal,447726.0,905105.0,36796.0,2514.0,10963.0,1395053,8051.0,120.773,45.855
2016,3,Catamarca,26689.0,248.0,14.0,1.0,18.0,26957,13.0,26.481,6.721
2016,3,Chaco,56251.0,32730.0,232.0,2.0,15.0,89216,14.0,28.911,7.707
2016,3,Chubut,43987.0,935.0,916.0,13364.0,4750.0,62222,1730.0,36.179,11.041
2016,3,Córdoba,348481.0,285480.0,2540.0,5695.0,395.0,642458,133.0,58.244,17.786
2016,3,Corrientes,55934.0,30813.0,217.0,1354.0,22.0,88328,12.0,31.067,8.162
2016,3,Entre Ríos,112588.0,61850.0,206.0,6441.0,64.0,181092,57.0,45.435,13.552
2016,3,Formosa,21800.0,5905.0,9.0,0.0,2.0,27716,0.0,18.64,4.734
2016,3,Jujuy,34250.0,8236.0,22.0,0.0,30.0,42537,1.0,22.605,5.764
2016,3,La Pampa,12751.0,45952.0,4910.0,6236.0,515.0,69903,461.0,61.732,20.295
2016,3,La Rioja,16891.0,0.0,15.0,2.0,22.0,16912,18.0,17.075,4.53
2016,3,Mendoza,153233.0,13030.0,2576.0,28.0,1757.0,169174,1450.0,32.088,8.93
2016,3,Misiones,59776.0,38130.0,79.0,5.0,7.0,97997,0.0,29.905,8.122
2016,3,Neuquén,51752.0,44739.0,1093.0,12402.0,2617.0,110491,2112.0,60.215,17.862
2016,3,Río Negro,67043.0,28496.0,942.0,3293.0,1252.0,100024,1002.0,46.388,14.22
2016,3,Salta,80866.0,26113.0,90.0,157.0,565.0,107790,1.0,32.956,7.955
2016,3,San Juan,48670.0,451.0,770.0,1174.0,903.0,51348,620.0,27.317,6.939
2016,3,San Luis,11432.0,1113.0,354.0,23.0,371.0,12978,315.0,9.631,2.747
2016,3,Santa Cruz,15570.0,2722.0,817.0,4978.0,2170.0,25886,371.0,26.835,7.932
2016,3,Santa Fe,334911.0,223011.0,3037.0,4862.0,1190.0,566625,386.0,52.672,16.529
2016,3,Santiago Del Estero,31730.0,3900.0,19.0,3.0,8.0,35658,2.0,15.33,3.794
2016,3,Tierra Del Fuego,22636.0,6276.0,665.0,1.0,2347.0,31306,619.0,68.94,20.307
2016,3,Tucumán,147259.0,3850.0,116.0,53.0,41.0,151282,37.0,37.897,9.359
2016,2,Buenos Aires,1579448.0,1305949.0,113070.0,21163.0,25661.0,3032776,12515.0,59.339,18.099
2016,2,Capital Federal,450644.0,892209.0,36669.0,2390.0,12672.0,1384824,9760.0,120.04,45.594
2016,2,Catamarca,26262.0,245.0,14.0,1.0,34.0,26543,13.0,26.074,6.633
2016,2,Chaco,56112.0,31825.0,221.0,52.0,41.0,88235,16.0,28.594,7.643
2016,2,Chubut,43977.0,867.0,916.0,13293.0,4803.0,62116,1740.0,36.124,11.075
2016,2,Córdoba,348891.0,277615.0,1709.0,5610.0,1089.0,634680,234.0,57.548,17.62
2016,2,Corrientes,55511.0,29845.0,203.0,1354.0,43.0,86932,24.0,30.58,8.053
2016,2,Entre Ríos,112809.0,58768.0,169.0,6434.0,193.0,178194,179.0,44.739,13.377
2016,2,Formosa,22101.0,5658.0,6.0,1023.0,14.0,28801,1.0,19.37,4.93
2016,2,Jujuy,33758.0,7374.0,22.0,0.0,35.0,41187,2.0,21.888,5.598
2016,2,La Pampa,12754.0,44654.0,4708.0,6225.0,547.0,68403,485.0,60.437,19.914
2016,2,La Rioja,16691.0,0.0,15.0,2.0,28.0,16718,18.0,16.879,4.493
2016,2,Mendoza,153321.0,13030.0,2576.0,29.0,1868.0,169274,1550.0,32.126,8.966
2016,2,Misiones,59573.0,36145.0,77.0,5.0,15.0,95808,7.0,29.24,7.965
2016,2,Neuquén,51742.0,42370.0,1088.0,12466.0,2849.0,108224,2291.0,59.098,17.594
2016,2,Río Negro,67031.0,28100.0,939.0,3300.0,1334.0,99631,1073.0,46.24,14.224
2016,2,Salta,79438.0,24719.0,85.0,151.0,539.0,104929,3.0,32.082,7.771
2016,2,San Juan,48670.0,451.0,770.0,1214.0,908.0,51392,621.0,27.341,6.965
2016,2,San Luis,11432.0,1063.0,354.0,30.0,377.0,12939,317.0,9.604,2.749
2016,2,Santa Cruz,15453.0,2722.0,396.0,4996.0,2586.0,25797,356.0,26.729,7.955
2016,2,Santa Fe,336244.0,219088.0,2981.0,4744.0,1417.0,563867,607.0,52.436,16.489
2016,2,Santiago Del Estero,32101.0,3900.0,19.0,911.0,30.0,36958,3.0,15.889,3.943
2016,2,Tierra Del Fuego,22636.0,5707.0,665.0,1.0,2350.0,30740,619.0,67.718,20.081
2016,2,Tucumán,145486.0,2968.0,116.0,58.0,49.0,148636,41.0,37.236,9.225
2016,1,Buenos Aires,1583560.0,1200859.0,111231.0,21108.0,25757.0,2929903,12612.0,57.336,17.535
2016,1,Capital Federal,454425.0,832126.0,36332.0,2284.0,12729.0,1328079,9817.0,115.16,43.758
2016,1,Catamarca,26096.0,243.0,15.0,1.0,34.0,26376,13.0,25.91,6.607
2016,1,Chaco,56353.0,29994.0,211.0,52.0,41.0,86635,16.0,28.075,7.525
2016,1,Chubut,43967.0,834.0,916.0,13280.0,4803.0,62060,1740.0,36.093,11.116
2016,1,Córdoba,350884.0,252346.0,674.0,5636.0,386.0,609692,234.0,55.283,16.973
2016,1,Corrientes,55454.0,28491.0,192.0,1354.0,45.0,85510,26.0,30.081,7.941
2016,1,Entre Ríos,113101.0,54948.0,146.0,6425.0,193.0,174634,179.0,43.846,13.143
2016,1,Formosa,21852.0,5420.0,5.0,1023.0,14.0,28313,1.0,19.042,4.858
2016,1,Jujuy,33481.0,6751.0,22.0,0.0,35.0,40287,2.0,21.41,5.492
2016,1,La Pampa,12754.0,41881.0,4536.0,6209.0,549.0,65442,487.0,57.841,19.102
2016,1,La Rioja,16645.0,0.0,16.0,2.0,28.0,16673,18.0,16.834,4.497
2016,1,Mendoza,153299.0,13030.0,2576.0,34.0,1871.0,169257,1553.0,32.123,8.991
2016,1,Misiones,59538.0,33330.0,70.0,5.0,15.0,92951,7.0,28.368,7.751
2016,1,Neuquén,51702.0,36122.0,1085.0,12502.0,2850.0,101969,2292.0,55.754,16.659
2016,1,Río Negro,66894.0,27312.0,937.0,3341.0,1338.0,98745,1077.0,45.835,14.149
2016,1,Salta,78973.0,22741.0,73.0,132.0,507.0,102423,3.0,31.316,7.611
2016,1,San Juan,48670.0,451.0,770.0,1195.0,908.0,51373,621.0,27.331,6.982
2016,1,San Luis,11432.0,1042.0,354.0,27.0,377.0,12915,317.0,9.586,2.753
2016,1,Santa Cruz,15654.0,2723.0,396.0,5088.0,2426.0,25931,356.0,26.866,8.051
2016,1,Santa Fe,338052.0,204816.0,3014.0,4686.0,1428.0,551378,618.0,51.277,16.158
2016,1,Santiago Del Estero,32838.0,3900.0,19.0,911.0,30.0,37695,3.0,16.206,4.033
2016,1,Tierra Del Fuego,22636.0,4834.0,665.0,1.0,2350.0,29867,619.0,65.833,19.654
2016,1,Tucumán,144233.0,2165.0,116.0,74.0,49.0,146596,41.0,36.725,9.127
2015,4,Buenos Aires,1586343.0,1223603.0,103269.0,20397.0,25773.0,2946743,12642.0,58.292,17.683
2015,4,Capital Federal,455427.0,879950.0,19818.0,2273.0,12758.0,1360381,9845.0,118.13,44.833
2015,4,Catamarca,26180.0,242.0,15.0,1.0,34.0,26459,13.0,26.239,6.643
2015,4,Chaco,56818.0,29456.0,186.0,52.0,41.0,86537,16.0,28.351,7.537
2015,4,Chubut,43968.0,811.0,916.0,13521.0,4803.0,62279,1740.0,36.89,11.206
2015,4,Córdoba,353530.0,266062.0,480.0,5613.0,385.0,625835,235.0,57.365,17.469
2015,4,Corrientes,55681.0,28178.0,177.0,1354.0,45.0,85409,26.0,30.336,7.95
2015,4,Entre Ríos,113983.0,53411.0,122.0,6427.0,194.0,173957,180.0,44.109,13.124
2015,4,Formosa,21734.0,5314.0,4.0,1023.0,14.0,28088,1.0,19.065,4.831
2015,4,Jujuy,32934.0,6933.0,22.0,0.0,35.0,39922,2.0,21.471,5.458
2015,4,La Pampa,12755.0,42705.0,4327.0,6205.0,374.0,66054,312.0,58.756,19.272
2015,4,La Rioja,16886.0,0.0,16.0,2.0,28.0,16914,18.0,17.316,4.578
2015,4,Mendoza,153293.0,13030.0,2572.0,38.0,1874.0,169251,1556.0,32.489,9.016
2015,4,Misiones,60252.0,32533.0,48.0,5.0,15.0,92846,7.0,28.687,7.766
2015,4,Neuquén,51680.0,38902.0,1048.0,12934.0,2852.0,105122,2294.0,58.289,17.226
2015,4,Río Negro,66851.0,27221.0,915.0,3407.0,1328.0,98655,1067.0,46.439,14.185
2015,4,Salta,78744.0,22446.0,47.0,129.0,554.0,101917,3.0,31.593,7.6
2015,4,San Juan,48670.0,451.0,770.0,1230.0,908.0,51408,621.0,27.665,7.007
2015,4,San Luis,11432.0,1025.0,354.0,30.0,377.0,12901,317.0,9.706,2.759
2015,4,Santa Cruz,15614.0,2723.0,396.0,5261.0,2409.0,26047,356.0,27.745,8.143
2015,4,Santa Fe,339843.0,212911.0,2885.0,4596.0,1437.0,561045,627.0,52.608,16.475
2015,4,Santiago Del Estero,33582.0,4365.0,19.0,1139.0,30.0,39132,3.0,17.005,4.198
2015,4,Tierra Del Fuego,22636.0,4301.0,665.0,1.0,2350.0,29334,619.0,66.462,19.442
2015,4,Tucumán,144188.0,1653.0,116.0,88.0,50.0,146053,42.0,37.062,9.123
2015,3,Buenos Aires,1585467.0,1183894.0,113590.0,19989.0,25825.0,2916070,12695.0,57.689,17.548
2015,3,Capital Federal,454815.0,871262.0,30974.0,2229.0,12788.0,1362193,9875.0,118.289,44.911
2015,3,Catamarca,25801.0,242.0,15.0,1.0,34.0,26080,13.0,25.864,6.564
2015,3,Chaco,56282.0,28809.0,186.0,52.0,41.0,85354,16.0,27.963,7.454
2015,3,Chubut,43964.0,792.0,916.0,13408.0,4803.0,62143,1740.0,36.812,11.234
2015,3,Córdoba,351692.0,264055.0,1450.0,5412.0,389.0,622761,237.0,57.083,17.431
2015,3,Corrientes,55792.0,27604.0,176.0,1340.0,47.0,84931,28.0,30.167,7.925
2015,3,Entre Ríos,113909.0,51945.0,122.0,6261.0,197.0,172252,182.0,43.677,13.028
2015,3,Formosa,21573.0,5264.0,2.0,899.0,14.0,27751,1.0,18.837,4.784
2015,3,Jujuy,32598.0,6895.0,22.0,0.0,35.0,39548,2.0,21.27,5.423
2015,3,La Pampa,12755.0,41886.0,4078.0,6195.0,557.0,64976,495.0,57.964,19.056
2015,3,La Rioja,16725.0,0.0,16.0,2.0,28.0,16753,18.0,17.151,4.55
2015,3,Mendoza,153299.0,13030.0,2572.0,42.0,1880.0,169261,1562.0,32.492,9.042
2015,3,Misiones,59921.0,31635.0,46.0,5.0,15.0,91615,7.0,28.306,7.687
2015,3,Neuquén,47102.0,36620.0,1045.0,13051.0,2798.0,98376,2240.0,54.599,16.195
2015,3,Río Negro,66806.0,27130.0,917.0,3415.0,1346.0,98529,1085.0,46.389,14.22
2015,3,Salta,78064.0,21688.0,47.0,129.0,645.0,100570,3.0,31.176,7.525
2015,3,San Juan,48670.0,451.0,770.0,1231.0,908.0,51409,621.0,27.665,7.027
